nSeq	I1	I2	O1	O2	A1	A2	A3	A4	A5	A6
7	0	0	1	0	514	480	0	0	39	5
8	0	0	1	0	507	520	0	1018	39	5
9	0	0	1	0	530	465	0	0	39	5
10	0	0	1	0	512	503	0	1018	39	5
11	0	0	1	0	518	509	0	0	39	5
12	0	0	1	0	509	486	0	1018	39	5
13	0	0	1	0	523	499	0	0	39	5
14	0	0	1	0	504	488	0	1018	39	5
15	0	0	1	0	521	523	0	0	39	5
0	0	0	1	0	500	511	0	1018	39	5
1	0	0	1	0	513	504	0	0	39	5
2	0	0	1	0	506	508	0	1018	39	5
3	0	0	1	0	519	486	0	0	39	5
4	0	0	1	0	503	536	0	1018	39	5
5	0	0	1	0	521	487	0	0	38	5
6	0	0	1	0	508	491	0	1018	39	5
7	0	0	1	0	511	512	0	0	39	5
8	0	0	1	0	496	505	0	1018	39	5
9	0	0	1	0	522	494	0	0	38	5
10	0	0	1	0	513	533	0	1018	39	5
11	0	0	1	0	524	519	0	0	39	5
12	0	0	1	0	509	496	0	1018	39	5
13	0	0	1	0	521	511	0	0	39	5
14	0	0	1	0	504	469	0	1018	39	5
15	0	0	1	0	515	531	0	0	39	5
0	0	0	1	0	511	548	0	1018	39	5
1	0	0	1	0	515	514	0	0	39	5
2	0	0	1	0	511	521	0	1018	39	5
3	0	0	1	0	525	518	0	0	39	5
4	0	0	1	0	507	532	0	1018	39	5
5	0	0	1	0	521	499	0	0	39	5
6	0	0	1	0	506	556	0	1018	39	5
7	0	0	1	0	519	531	0	0	39	5
8	0	0	1	0	505	476	0	1018	39	5
9	0	0	1	0	518	455	0	0	39	5
10	0	0	1	0	512	539	0	1018	39	5
11	0	0	1	0	523	497	0	0	38	5
12	0	0	1	0	512	547	0	1018	39	5
13	0	0	1	0	518	520	0	0	39	5
14	0	0	1	0	508	496	0	1018	39	5
15	0	0	1	0	526	508	0	0	39	5
0	0	0	1	0	507	551	0	1018	39	5
1	0	0	1	0	515	579	0	0	39	5
2	0	0	1	0	505	612	0	1018	39	5
3	0	0	1	0	527	455	0	0	39	5
4	0	0	1	0	507	493	0	1018	39	5
5	0	0	1	0	524	447	0	0	38	5
6	0	0	1	0	505	500	0	1018	39	5
7	0	0	1	0	514	503	0	0	39	5
8	0	0	1	0	505	513	0	1018	39	5
9	0	0	1	0	516	507	0	0	39	5
10	0	0	1	0	506	526	0	1018	39	5
11	0	0	1	0	524	507	0	0	39	5
12	0	0	1	0	511	510	0	1018	39	5
13	0	0	1	0	522	492	0	0	39	5
14	0	0	1	0	509	507	0	1018	39	5
15	0	0	1	0	529	516	0	0	39	5
0	0	0	1	0	507	512	0	1018	39	5
1	0	0	1	0	524	541	0	0	39	5
2	0	0	1	0	508	528	0	1018	39	5
3	0	0	1	0	520	532	0	0	39	5
4	0	0	1	0	504	524	0	1018	39	5
5	0	0	1	0	524	515	0	0	39	5
6	0	0	1	0	513	556	0	1018	39	5
7	0	0	1	0	521	529	0	0	39	5
8	0	0	1	0	505	561	0	1018	39	5
9	0	0	1	0	520	547	0	0	38	5
10	0	0	1	0	504	548	0	1018	39	5
11	0	0	1	0	525	513	0	0	39	5
12	0	0	1	0	509	503	0	1018	39	5
13	0	0	1	0	522	449	0	0	38	5
14	0	0	1	0	510	498	0	1018	39	5
15	0	0	1	0	525	494	0	0	39	5
0	0	0	1	0	502	497	0	1018	39	5
1	0	0	1	0	523	486	0	0	39	5
2	0	0	1	0	510	495	0	1018	39	5
3	0	0	1	0	530	492	0	0	39	5
4	0	0	1	0	506	508	0	1018	39	5
5	0	0	1	0	518	532	0	0	39	5
6	0	0	1	0	502	471	0	1018	39	5
7	0	0	1	0	521	508	0	0	39	5
8	0	0	1	0	503	511	0	1018	39	5
9	0	0	1	0	526	523	0	0	39	5
10	0	0	1	0	507	511	0	1018	39	5
11	0	0	1	0	532	530	0	0	39	5
12	0	0	1	0	509	511	0	1018	39	5
13	0	0	1	0	519	467	0	0	39	5
14	0	0	1	0	506	497	0	1018	39	5
15	0	0	1	0	521	550	0	0	38	5
0	0	0	1	0	503	508	0	1018	39	5
1	0	0	1	0	522	524	0	0	39	5
2	0	0	1	0	502	531	0	1018	39	5
3	0	0	1	0	517	514	0	0	39	5
4	0	0	1	0	509	549	0	1018	39	5
5	0	0	1	0	521	501	0	0	39	5
6	0	0	1	0	503	516	0	1018	39	5
7	0	0	1	0	517	511	0	0	38	5
8	0	0	1	0	505	530	0	1018	39	5
9	0	0	1	0	518	491	0	0	39	5
10	0	0	1	0	500	549	0	1018	39	5
11	0	0	1	0	524	510	0	0	39	5
12	0	0	1	0	503	512	0	1018	39	5
13	0	0	1	0	515	508	0	0	39	5
14	0	0	1	0	512	536	0	1018	39	5
15	0	0	1	0	522	528	0	0	39	5
0	0	0	1	0	500	503	0	1018	39	5
1	0	0	1	0	518	529	0	0	39	5
2	0	0	1	0	507	531	0	1018	39	5
3	0	0	1	0	520	499	0	0	39	5
4	0	0	1	0	504	496	0	1018	39	5
5	0	0	1	0	530	527	0	0	39	5
6	0	0	1	0	500	525	0	1018	39	5
7	0	0	1	0	524	487	0	0	39	5
8	0	0	1	0	502	517	0	1018	39	5
9	0	0	1	0	526	487	0	0	39	5
10	0	0	1	0	508	569	0	1018	39	5
11	0	0	1	0	520	592	0	0	39	5
12	0	0	1	0	499	530	0	1018	39	5
13	0	0	1	0	520	445	0	0	39	5
14	0	0	1	0	501	502	0	1018	39	5
15	0	0	1	0	522	484	0	0	39	5
0	0	0	1	0	507	509	0	1018	39	5
1	0	0	1	0	520	501	0	0	39	5
2	0	0	1	0	508	512	0	1018	39	5
3	0	0	1	0	528	483	0	0	39	5
4	0	0	1	0	503	524	0	1018	39	5
5	0	0	1	0	524	527	0	0	38	5
6	0	0	1	0	505	559	0	1018	39	5
7	0	0	1	0	520	476	0	0	39	5
8	0	0	1	0	504	537	0	1018	39	5
9	0	0	1	0	520	524	0	0	39	5
10	0	0	1	0	515	519	0	1018	39	5
11	0	0	1	0	519	499	0	0	39	5
12	0	0	1	0	505	512	0	1018	39	5
13	0	0	1	0	517	521	0	0	39	5
14	0	0	1	0	500	542	0	1018	39	5
15	0	0	1	0	525	530	0	0	39	5
0	0	0	1	0	501	561	0	1018	39	5
1	0	0	1	0	520	542	0	0	38	5
2	0	0	1	0	504	543	0	1018	39	5
3	0	0	1	0	515	522	0	0	39	5
4	0	0	1	0	502	516	0	1018	39	5
5	0	0	1	0	519	513	0	0	39	5
6	0	0	1	0	501	507	0	1018	39	5
7	0	0	1	0	519	504	0	0	39	5
8	0	0	1	0	505	492	0	1018	39	5
9	0	0	1	0	524	467	0	0	39	5
10	0	0	1	0	508	499	0	1018	39	5
11	0	0	1	0	528	472	0	0	39	5
12	0	0	1	0	505	494	0	1018	39	5
13	0	0	1	0	519	470	0	0	38	5
14	0	0	1	0	499	504	0	1018	39	5
15	0	0	1	0	521	529	0	0	38	5
0	0	0	1	0	496	499	0	1018	39	5
1	0	0	1	0	527	502	0	0	39	5
2	0	0	1	0	503	498	0	1018	39	5
3	0	0	1	0	525	488	0	0	39	5
4	0	0	1	0	509	463	0	1018	39	5
5	0	0	1	0	527	494	0	0	38	5
6	0	0	1	0	501	547	0	1018	39	5
7	0	0	1	0	518	530	0	0	39	5
8	0	0	1	0	508	522	0	1018	39	5
9	0	0	1	0	528	483	0	0	39	5
10	0	0	1	0	504	553	0	586	39	5
11	0	0	1	0	526	505	0	0	39	5
12	0	0	1	0	498	534	0	1018	39	5
13	0	0	1	0	524	494	0	0	39	5
14	0	0	1	0	502	466	0	1018	39	5
15	0	0	1	0	519	496	0	0	39	5
0	0	0	1	0	504	534	0	1018	39	5
1	0	0	1	0	520	544	0	0	39	5
2	0	0	1	0	507	528	0	1018	39	5
3	0	0	1	0	520	515	0	0	39	5
4	0	0	1	0	509	505	0	1018	39	5
5	0	0	1	0	526	511	0	0	39	5
6	0	0	1	0	503	542	0	1018	39	5
7	0	0	1	0	523	472	0	0	39	5
8	0	0	1	0	499	529	0	1018	39	5
9	0	0	1	0	525	524	0	0	39	5
10	0	0	1	0	503	495	0	1018	39	5
11	0	0	1	0	520	514	0	0	39	5
12	0	0	1	0	508	541	0	1018	39	5
13	0	0	1	0	525	517	0	0	38	5
14	0	0	1	0	496	513	0	1018	39	5
15	0	0	1	0	521	593	0	0	39	5
0	0	0	1	0	499	607	0	1018	39	5
1	0	0	1	0	523	461	0	0	39	5
2	0	0	1	0	504	425	0	1018	39	5
3	0	0	1	0	524	504	0	0	39	5
4	0	0	1	0	504	563	0	1018	39	5
5	0	0	1	0	519	513	0	0	39	5
6	0	0	1	0	499	509	0	1018	39	5
7	0	0	1	0	524	459	0	0	39	5
8	0	0	1	0	502	515	0	1018	39	5
9	0	0	1	0	519	521	0	0	39	5
10	0	0	1	0	506	543	0	1018	39	5
11	0	0	1	0	517	492	0	0	39	5
12	0	0	1	0	502	560	0	1018	39	5
13	0	0	1	0	518	540	0	0	39	5
14	0	0	1	0	503	521	0	1018	39	5
15	0	0	1	0	519	494	0	0	39	5
0	0	0	1	0	504	508	0	1018	39	5
1	0	0	1	0	519	560	0	0	39	5
2	0	0	1	0	505	575	0	1018	39	5
3	0	0	1	0	521	524	0	0	39	5
4	0	0	1	0	505	534	0	1018	39	5
5	0	0	1	0	524	537	0	0	39	5
6	0	0	1	0	496	561	0	1018	39	5
7	0	0	1	0	527	528	0	0	39	5
8	0	0	1	0	501	543	0	1018	39	5
9	0	0	1	0	526	498	0	0	39	5
10	0	0	1	0	507	441	0	0	39	5
11	0	0	1	0	525	507	0	0	39	5
12	0	0	1	0	502	523	0	0	39	5
13	0	0	1	0	530	470	0	0	39	5
14	0	0	1	0	504	500	0	0	39	5
15	0	0	1	0	519	467	0	0	39	5
0	0	0	1	0	503	487	0	0	39	5
1	0	0	1	0	521	505	0	0	38	5
2	0	0	1	0	498	528	0	0	39	5
3	0	0	1	0	529	489	0	0	39	5
4	0	0	1	0	503	463	0	0	39	5
5	0	0	1	0	524	517	0	0	39	5
6	0	0	1	0	512	541	0	1016	39	5
7	0	0	1	0	525	520	0	0	39	5
8	0	0	1	0	506	527	0	0	39	5
9	0	0	1	0	521	475	0	0	39	5
10	0	0	1	0	500	502	0	1018	39	5
11	0	0	1	0	526	527	0	0	39	5
12	0	0	1	0	509	510	0	772	39	5
13	0	0	1	0	522	516	0	0	39	5
14	0	0	1	0	504	509	0	630	39	5
15	0	0	1	0	521	517	0	0	39	5
0	0	0	1	0	512	532	0	730	39	5
1	0	0	1	0	522	515	0	0	39	5
2	0	0	1	0	504	518	0	1018	39	5
3	0	0	1	0	527	475	0	359	39	5
4	0	0	1	0	498	478	0	471	39	5
5	0	0	1	0	521	579	0	0	39	5
6	0	0	1	0	504	573	0	0	39	5
7	0	0	1	0	525	490	0	0	39	5
8	0	0	1	0	499	506	0	0	39	5
9	0	0	1	0	527	465	0	0	39	5
10	0	0	1	0	500	538	0	0	39	5
11	0	0	1	0	517	545	0	0	39	5
12	0	0	1	0	502	535	0	0	39	5
13	0	0	1	0	521	502	0	0	38	5
14	0	0	1	0	502	494	0	0	39	5
15	0	0	1	0	523	484	0	0	39	5
0	0	0	1	0	502	543	0	0	39	5
1	0	0	1	0	519	494	0	0	39	5
2	0	0	1	0	500	614	0	0	39	5
3	0	0	1	0	524	520	0	0	39	5
4	0	0	1	0	502	438	0	0	39	5
5	0	0	1	0	519	504	0	0	38	5
6	0	0	1	0	511	519	0	0	39	5
7	0	0	1	0	524	504	0	0	39	5
8	0	0	1	0	500	515	0	0	39	5
9	0	0	1	0	519	460	0	0	39	5
10	0	0	1	0	499	578	0	0	39	5
11	0	0	1	0	524	514	0	0	39	5
12	0	0	1	0	500	535	0	0	39	5
13	0	0	1	0	522	485	0	0	39	5
14	0	0	1	0	506	514	0	0	39	5
15	0	0	1	0	521	523	0	0	39	5
0	0	0	1	0	503	555	0	0	39	5
1	0	0	1	0	523	495	0	0	39	5
2	0	0	1	0	496	515	0	0	39	5
3	0	0	1	0	526	507	0	0	39	5
4	0	0	1	0	504	564	0	0	39	5
5	0	0	1	0	531	519	0	333	39	5
6	0	0	1	0	500	539	0	0	39	5
7	0	0	1	0	518	536	0	0	39	5
8	0	0	1	0	503	552	0	0	39	5
9	0	0	1	0	529	550	0	0	38	5
10	0	0	1	0	501	523	0	0	39	5
11	0	0	1	0	529	464	0	122	39	5
12	0	0	1	0	503	553	0	0	39	5
13	0	0	1	0	519	509	0	0	39	5
14	0	0	1	0	499	503	0	0	39	5
15	0	0	1	0	530	505	0	0	39	5
0	0	0	1	0	502	493	0	0	39	5
1	0	0	1	0	529	516	0	0	39	5
2	0	0	1	0	502	527	0	0	39	5
3	0	0	1	0	524	487	0	0	39	5
4	0	0	1	0	504	519	0	0	39	5
5	0	0	1	0	520	489	0	0	39	5
6	0	0	1	0	504	487	0	0	39	5
7	0	0	1	0	523	492	0	0	39	5
8	0	0	1	0	503	522	0	0	39	5
9	0	0	1	0	523	513	0	0	39	5
10	0	0	1	0	502	490	0	0	39	5
11	0	0	1	0	527	532	0	0	39	5
12	0	0	1	0	500	501	0	0	39	5
13	0	0	1	0	525	522	0	0	39	5
14	0	0	1	0	498	515	0	0	39	5
15	0	0	1	0	527	465	0	0	39	5
0	0	0	1	0	507	524	0	0	39	5
1	0	0	1	0	518	494	0	0	39	5
2	0	0	1	0	504	518	0	0	39	5
3	0	0	1	0	524	536	0	0	39	5
4	0	0	1	0	504	514	0	0	39	5
5	0	0	1	0	528	502	0	0	38	5
6	0	0	1	0	508	515	0	0	39	5
7	0	0	1	0	526	496	0	1018	39	5
8	0	0	1	0	505	524	0	0	39	5
9	0	0	1	0	526	454	0	0	39	5
10	0	0	1	0	496	570	0	0	39	5
11	0	0	1	0	522	522	0	29	39	5
12	0	0	1	0	500	511	0	0	39	5
13	0	0	1	0	527	518	0	0	39	5
14	0	0	1	0	506	526	0	0	39	5
15	0	0	1	0	531	504	0	73	39	5
0	0	0	1	0	504	510	0	0	39	5
1	0	0	1	0	525	494	0	0	39	5
2	0	0	1	0	504	526	0	0	39	5
3	0	0	1	0	531	498	0	1018	39	5
4	0	0	1	0	498	504	0	0	39	5
5	0	0	1	0	513	519	0	1017	39	5
6	0	0	1	0	504	600	0	0	39	5
7	0	0	1	0	527	570	0	0	39	5
8	0	0	1	0	499	464	0	0	39	5
9	0	0	1	0	527	451	0	1018	39	5
10	0	0	1	0	500	495	0	0	39	5
11	0	0	1	0	527	516	0	0	39	5
12	0	0	1	0	499	500	0	0	39	5
13	0	0	1	0	512	505	0	0	39	5
14	0	0	1	0	496	513	0	0	39	5
15	0	0	1	0	526	467	0	0	39	5
0	0	0	1	0	502	541	0	0	39	5
1	0	0	1	0	526	502	0	686	39	5
2	0	0	1	0	512	531	0	0	39	5
3	0	0	1	0	523	538	0	1018	39	5
4	0	0	1	0	499	503	0	0	39	5
5	0	0	1	0	527	523	0	0	39	5
6	0	0	1	0	500	535	0	0	39	5
7	0	0	1	0	521	496	0	1018	39	5
8	0	0	1	0	500	542	0	0	39	5
9	0	0	1	0	522	533	0	1018	39	5
10	0	0	1	0	500	549	0	0	39	5
11	0	0	1	0	524	545	0	396	39	5
12	0	0	1	0	502	559	0	0	39	5
13	0	0	1	0	528	545	0	0	39	5
14	0	0	1	0	502	523	0	0	39	5
15	0	0	1	0	526	521	0	330	39	5
0	0	0	1	0	500	521	0	0	39	5
1	0	0	1	0	523	465	0	38	39	5
2	0	0	1	0	509	516	0	0	39	5
3	0	0	1	0	526	507	0	1018	39	5
4	0	0	1	0	505	485	0	0	39	5
5	0	0	1	0	517	483	0	1018	39	5
6	0	0	1	0	504	510	0	0	39	5
7	0	0	1	0	525	483	0	1018	39	5
8	0	0	1	0	501	496	0	0	39	5
9	0	0	1	0	523	480	0	499	39	5
10	0	0	1	0	507	534	0	0	39	6
11	0	0	1	0	526	483	0	1018	39	5
12	0	0	1	0	499	499	0	0	39	5
13	0	0	1	0	524	510	0	77	39	6
14	0	0	1	0	503	487	0	0	39	6
15	0	0	1	0	518	500	0	1018	39	6
0	0	0	1	0	510	547	0	0	39	6
1	0	0	1	0	517	480	0	1018	39	6
2	0	0	1	0	503	560	0	0	39	6
3	0	0	1	0	527	528	0	1018	39	6
4	0	0	1	0	496	519	0	0	39	6
5	0	0	1	0	519	515	0	807	39	6
6	0	0	1	0	501	506	0	0	39	6
7	0	0	1	0	526	514	0	1018	39	6
8	0	0	1	0	494	527	0	0	39	6
9	0	0	1	0	524	482	0	1018	39	6
10	0	0	1	0	504	558	0	0	39	6
11	0	0	1	0	516	546	0	1018	39	6
12	0	0	1	0	501	538	0	0	39	6
13	0	0	1	0	522	483	0	1018	39	6
14	0	0	1	0	505	542	0	0	39	6
15	0	0	1	0	520	451	0	1018	39	6
0	0	0	1	0	508	527	0	0	39	6
1	0	0	1	0	518	504	0	1018	39	6
2	0	0	1	0	508	556	0	0	39	6
3	0	0	1	0	525	524	0	1018	39	6
4	0	0	1	0	499	518	0	0	39	6
5	0	0	1	0	512	532	0	1018	39	6
6	0	0	1	0	500	584	0	0	39	6
7	0	0	1	0	522	550	0	1018	39	6
8	0	0	1	0	507	481	0	0	39	6
9	0	0	1	0	522	430	0	1018	39	6
10	0	0	1	0	502	525	0	0	39	6
11	0	0	1	0	523	503	0	1018	39	6
12	0	0	1	0	504	528	0	0	39	6
13	0	0	1	0	531	516	0	1018	39	6
14	0	0	1	0	504	525	0	0	39	6
15	0	0	1	0	525	525	0	1018	39	6
0	0	0	1	0	509	524	0	0	39	6
1	0	0	1	0	522	518	0	1018	39	6
2	0	0	1	0	504	554	0	0	39	6
3	0	0	1	0	524	536	0	1018	39	6
4	0	0	1	0	495	532	0	0	39	6
5	0	0	1	0	519	494	0	1018	39	6
6	0	0	1	0	503	537	0	0	39	6
7	0	0	1	0	518	515	0	1018	39	6
8	0	0	1	0	509	551	0	0	39	6
9	0	0	1	0	520	496	0	1018	39	6
10	0	0	1	0	500	591	0	0	39	6
11	0	0	1	0	524	555	0	1018	39	6
12	0	0	1	0	509	579	0	0	39	6
13	0	0	1	0	526	490	0	1018	39	6
14	0	0	1	0	504	478	0	0	39	6
15	0	0	1	0	521	447	0	1018	39	6
0	0	0	1	0	506	564	0	0	39	6
1	0	0	1	0	533	525	0	1018	39	6
2	0	0	1	0	507	508	0	0	39	6
3	0	0	1	0	521	489	0	1018	39	6
4	0	0	1	0	510	527	0	0	39	6
5	0	0	1	0	521	470	0	1018	38	6
6	0	0	1	0	505	494	0	0	39	6
7	0	0	1	0	520	452	0	1018	39	6
8	0	0	1	0	508	475	0	0	39	6
9	0	0	1	0	520	522	0	1018	39	6
10	0	0	1	0	502	526	0	0	39	6
11	0	0	1	0	520	489	0	1018	39	6
12	0	0	1	0	503	518	0	0	39	6
13	0	0	1	0	525	475	0	1018	39	6
14	0	0	1	0	505	516	0	0	39	6
15	0	0	1	0	524	532	0	1018	39	6
0	0	0	1	0	503	504	0	0	39	6
1	0	0	1	0	523	488	0	1018	39	6
2	0	0	1	0	506	536	0	0	39	6
3	0	0	1	0	533	483	0	1018	39	6
4	0	0	1	0	495	544	0	0	39	6
5	0	0	1	0	527	497	0	1018	39	6
6	0	0	1	0	505	536	0	0	39	6
7	0	0	1	0	517	481	0	1018	39	6
8	0	0	1	0	507	516	0	0	39	6
9	0	0	1	0	518	515	0	1018	38	6
10	0	0	1	0	500	529	0	0	39	6
11	0	0	1	0	521	497	0	0	39	6
12	0	0	1	0	508	538	0	0	39	6
13	0	0	1	0	512	490	0	1018	39	6
14	0	0	1	0	511	530	0	0	39	6
15	0	0	1	0	521	517	0	1018	38	6
0	0	0	1	0	499	517	0	0	39	6
1	0	0	1	0	519	491	0	1018	38	6
2	0	0	1	0	508	522	0	0	39	6
3	0	0	1	0	523	496	0	1018	38	6
4	0	0	1	0	510	534	0	0	39	6
5	0	0	1	0	522	515	0	1018	39	6
6	0	0	1	0	506	508	0	0	39	6
7	0	0	1	0	521	543	0	1018	39	6
8	0	0	1	0	511	608	0	0	39	6
9	0	0	1	0	513	483	0	1018	38	6
10	0	0	1	0	509	471	0	0	39	6
11	0	0	1	0	519	486	0	1018	38	6
12	0	0	1	0	510	517	0	0	39	6
13	0	0	1	0	520	494	0	1018	38	6
14	0	0	1	0	511	535	0	0	39	6
15	0	0	1	0	522	497	0	1018	39	6
0	0	0	1	0	510	539	0	0	38	6
1	0	0	1	0	516	512	0	1018	39	6
2	0	0	1	0	512	513	0	0	39	6
3	0	0	1	0	518	511	0	1018	39	6
4	0	0	1	0	507	535	0	0	39	6
5	0	0	1	0	523	509	0	1018	39	6
6	0	0	1	0	512	552	0	0	39	6
7	0	0	1	0	512	508	0	1018	39	6
8	0	0	1	0	511	527	0	0	39	6
9	0	0	1	0	523	487	0	1018	39	6
10	0	0	1	0	512	555	0	0	39	6
11	0	0	1	0	522	529	0	1018	39	6
12	0	0	1	0	508	502	0	0	39	6
13	0	0	1	0	513	525	0	1018	39	6
14	0	0	1	0	505	540	0	0	39	6
15	0	0	1	0	521	546	0	1018	39	6
0	0	0	1	0	501	550	0	0	39	6
1	0	0	1	0	516	514	0	1018	39	6
2	0	0	1	0	500	503	0	0	39	6
3	0	0	1	0	521	471	0	1018	39	6
4	0	0	1	0	507	515	0	0	39	6
5	0	0	1	0	526	489	0	1018	38	6
6	0	0	1	0	499	510	0	0	39	6
7	0	0	1	0	512	493	0	1018	39	6
8	0	0	1	0	513	534	0	0	39	6
9	0	0	1	0	519	503	0	1018	39	6
10	0	0	1	0	512	520	0	0	39	6
11	0	0	1	0	516	485	0	1018	39	6
12	0	0	1	0	514	521	0	0	39	6
13	0	0	1	0	520	485	0	1018	39	6
14	0	0	1	0	507	509	0	0	39	6
15	0	0	1	0	520	527	0	1018	38	6
0	0	0	1	0	512	532	0	0	39	6
1	0	0	1	0	514	459	0	1018	39	6
2	0	0	1	0	507	528	0	0	39	6
3	0	0	1	0	512	527	0	1018	39	6
4	0	0	1	0	508	536	0	0	39	6
5	0	0	1	0	517	480	0	1018	39	6
6	0	0	1	0	496	547	0	0	39	6
7	0	0	1	0	523	526	0	1018	39	6
8	0	0	1	0	511	532	0	0	39	6
9	0	0	1	0	515	479	0	1018	39	6
10	0	0	1	0	511	485	0	0	39	6
11	0	0	1	0	507	507	0	1018	39	6
12	0	0	1	0	510	558	0	0	39	6
13	0	0	1	0	512	476	0	1018	38	6
14	0	0	1	0	510	519	0	0	39	6
15	0	0	1	0	516	505	0	1018	39	6
0	0	0	1	0	512	532	0	0	39	6
1	0	0	1	0	515	483	0	1018	39	6
2	0	0	1	0	506	492	0	0	39	6
3	0	0	1	0	528	524	0	1018	39	6
4	0	0	1	0	503	506	0	0	39	6
5	0	0	1	0	512	483	0	1018	39	6
6	0	0	1	0	511	521	0	0	39	6
7	0	0	1	0	514	529	0	1018	38	6
8	0	0	1	0	515	583	0	0	39	6
9	0	0	1	0	525	569	0	1018	39	6
10	0	0	1	0	515	494	0	0	39	6
11	0	0	1	0	517	413	0	1018	39	6
12	0	0	1	0	509	493	0	0	39	6
13	0	0	1	0	513	475	0	1018	39	6
14	0	0	1	0	514	520	0	0	39	6
15	0	0	1	0	517	530	0	1018	38	6
0	0	0	1	0	511	538	0	0	39	6
1	0	0	1	0	519	487	0	1018	39	6
2	0	0	1	0	514	524	0	0	39	6
3	0	0	1	0	515	529	0	1018	39	6
4	0	0	1	0	514	503	0	0	39	6
5	0	0	1	0	515	496	0	1018	39	6
6	0	0	1	0	515	536	0	0	39	6
7	0	0	1	0	507	530	0	1018	39	6
8	0	0	1	0	507	543	0	0	39	6
9	0	0	1	0	515	515	0	1018	39	6
10	0	0	1	0	507	542	0	0	39	6
11	0	0	1	0	517	508	0	1018	39	6
12	0	0	1	0	509	518	0	0	39	6
13	0	0	1	0	521	525	0	1018	39	6
14	0	0	1	0	506	544	0	0	39	6
15	0	0	1	0	519	530	0	1018	39	6
0	0	0	1	0	513	541	0	0	39	6
1	0	0	1	0	512	506	0	1018	39	6
2	0	0	1	0	513	547	0	0	39	6
3	0	0	1	0	515	475	0	1018	39	6
4	0	0	1	0	505	497	0	0	39	6
5	0	0	1	0	513	481	0	1018	39	6
6	0	0	1	0	508	504	0	0	39	6
7	0	0	1	0	513	502	0	1018	38	6
8	0	0	1	0	515	525	0	0	39	6
9	0	0	1	0	515	499	0	1018	39	6
10	0	0	1	0	516	512	0	0	39	6
11	0	0	1	0	510	482	0	1018	39	6
12	0	0	1	0	503	521	0	0	39	6
13	0	0	1	0	510	469	0	1018	38	6
14	0	0	1	0	505	500	0	0	39	6
15	0	0	1	0	508	483	0	1018	39	6
0	0	0	1	0	518	536	0	0	39	6
1	0	0	1	0	514	509	0	1018	39	5
2	0	0	1	0	515	506	0	0	39	5
3	0	0	1	0	515	501	0	1018	39	6
4	0	0	1	0	513	518	0	0	39	5
5	0	0	1	0	518	499	0	1018	39	5
6	0	0	1	0	513	531	0	0	39	5
7	0	0	1	0	514	477	0	1018	39	5
8	0	0	1	0	506	529	0	0	39	6
9	0	0	1	0	515	521	0	1018	39	5
10	0	0	1	0	506	532	0	0	39	5
11	0	0	1	0	510	499	0	1018	38	6
12	0	0	1	0	519	522	0	0	39	5
13	0	0	1	0	512	518	0	1018	39	5
14	0	0	1	0	518	513	0	0	39	5
15	0	0	1	0	513	509	0	1018	38	5
0	0	0	1	0	522	546	0	0	39	5
1	0	0	1	0	513	509	0	1018	39	5
2	0	0	1	0	511	492	0	0	39	5
3	0	0	1	0	521	494	0	1018	39	5
4	0	0	1	0	507	505	0	0	39	5
5	0	0	1	0	512	528	0	1018	39	5
6	0	0	1	0	511	523	0	0	39	5
7	0	0	1	0	518	492	0	1018	39	5
8	0	0	1	0	510	516	0	0	39	5
9	0	0	1	0	520	513	0	1018	39	5
10	0	0	1	0	520	563	0	0	39	5
11	0	0	1	0	515	568	0	1018	39	5
12	0	0	1	0	514	526	0	0	39	5
13	0	0	1	0	508	429	0	1018	39	5
14	0	0	1	0	517	481	0	0	39	5
15	0	0	1	0	511	510	0	1018	39	5
0	0	0	1	0	523	529	0	0	39	5
1	0	0	1	0	517	502	0	1018	39	5
2	0	0	1	0	517	481	0	0	39	5
3	0	0	1	0	518	523	0	1018	39	5
4	0	0	1	0	520	521	0	0	39	5
5	0	0	1	0	510	506	0	1018	39	5
6	0	0	1	0	511	506	0	0	39	5
7	0	0	1	0	512	517	0	1018	39	5
8	0	0	1	0	517	519	0	0	39	5
9	0	0	1	0	509	490	0	1018	39	5
10	0	0	1	0	517	558	0	0	39	5
11	0	0	1	0	518	492	0	1018	39	5
12	0	0	1	0	515	540	0	0	39	5
13	0	0	1	0	511	533	0	1018	39	5
14	0	0	1	0	516	550	0	0	39	5
15	0	0	1	0	509	509	0	1018	39	5
0	0	0	1	0	515	548	0	0	39	5
1	0	0	1	0	517	517	0	1018	39	5
2	0	0	1	0	507	550	0	0	39	5
3	0	0	1	0	509	507	0	1018	38	5
4	0	0	1	0	520	538	0	0	39	5
5	0	0	1	0	515	502	0	1018	39	5
6	0	0	1	0	515	516	0	0	39	5
7	0	0	1	0	513	490	0	1018	39	5
8	0	0	1	0	519	496	0	0	39	5
9	0	0	1	0	512	475	0	1018	38	5
10	0	0	1	0	511	520	0	0	39	5
11	0	0	1	0	512	496	0	1018	39	5
12	0	0	1	0	513	497	0	0	39	5
13	0	0	1	0	514	485	0	1018	39	5
14	0	0	1	0	511	524	0	0	39	5
15	0	0	1	0	510	514	0	1018	39	5
0	0	0	1	0	513	502	0	0	39	5
1	0	0	1	0	512	498	0	1018	39	5
2	0	0	1	0	515	523	0	0	39	5
3	0	0	1	0	507	494	0	1018	39	5
4	0	0	1	0	515	538	0	0	39	5
5	0	0	1	0	514	498	0	1018	39	5
