nSeq	I1	I2	O1	O2	A1	A2	A3	A4	A5	A6
6	0	0	1	0	512	682	0	508	38	0
7	0	0	1	0	521	811	0	512	38	0
8	0	0	1	0	519	544	0	511	38	0
9	0	0	1	0	514	403	0	503	38	0
10	0	0	1	0	511	429	0	514	38	0
11	0	0	1	0	511	516	0	513	38	0
12	0	0	1	0	515	464	0	510	38	0
13	0	0	1	0	515	513	0	515	38	0
14	0	0	1	0	514	488	0	512	38	0
15	0	0	1	0	514	505	0	514	38	0
0	0	0	1	0	513	478	0	517	38	0
1	0	0	1	0	515	521	0	511	38	0
2	0	0	1	0	512	510	0	513	38	0
3	0	0	1	0	511	520	0	516	38	0
4	0	0	1	0	518	510	0	507	38	0
5	0	0	1	0	517	524	0	516	38	0
6	0	0	1	0	520	538	0	513	38	0
7	0	0	1	0	516	546	0	515	38	0
8	0	0	1	0	517	576	0	521	38	0
9	0	0	1	0	516	533	0	515	38	0
10	0	0	1	0	514	562	0	523	38	0
11	0	0	1	0	518	581	0	520	38	0
12	0	0	1	0	513	573	0	513	38	0
13	0	0	1	0	515	604	0	519	38	0
14	0	0	1	0	520	577	0	513	38	0
15	0	0	1	0	517	581	0	512	38	0
0	0	0	1	0	519	556	0	511	38	0
1	0	0	1	0	507	543	0	517	38	0
2	0	0	1	0	518	471	0	515	38	0
3	0	0	1	0	508	491	0	512	38	0
4	0	0	1	0	513	459	0	519	38	0
5	0	0	1	0	517	460	0	517	38	0
6	0	0	1	0	513	447	0	518	38	0
7	0	0	1	0	510	452	0	514	38	0
8	0	0	1	0	512	451	0	514	38	0
9	0	0	1	0	519	457	0	516	38	0
10	0	0	1	0	516	443	0	515	38	0
11	0	0	1	0	527	479	0	513	38	0
12	0	0	1	0	510	438	0	514	38	0
13	0	0	1	0	518	480	0	518	38	0
14	0	0	1	0	518	487	0	509	38	0
15	0	0	1	0	518	507	0	517	38	0
0	0	0	1	0	520	468	0	508	38	0
1	0	0	1	0	515	522	0	515	38	0
2	0	0	1	0	516	510	0	510	38	0
3	0	0	1	0	509	505	0	512	38	0
4	0	0	1	0	513	501	0	515	38	0
5	0	0	1	0	511	515	0	519	38	0
6	0	0	1	0	514	496	0	510	38	0
7	0	0	1	0	516	539	0	514	38	0
8	0	0	1	0	513	495	0	510	38	0
9	0	0	1	0	514	522	0	511	38	0
10	0	0	1	0	518	520	0	511	38	0
11	0	0	1	0	513	527	0	513	38	0
12	0	0	1	0	515	500	0	515	38	0
13	0	0	1	0	515	528	0	512	38	0
14	0	0	1	0	516	528	0	511	38	0
15	0	0	1	0	506	530	0	514	38	0
0	0	0	1	0	519	534	0	515	38	0
1	0	0	1	0	516	550	0	514	38	0
2	0	0	1	0	515	515	0	514	38	0
3	0	0	1	0	518	519	0	515	38	0
4	0	0	1	0	510	487	0	516	38	0
5	0	0	1	0	519	516	0	518	38	0
6	0	0	1	0	520	507	0	522	38	0
7	0	0	1	0	519	508	0	511	38	0
8	0	0	1	0	515	504	0	513	38	0
9	0	0	1	0	511	538	0	517	38	0
10	0	0	1	0	509	489	0	508	38	0
11	0	0	1	0	518	490	0	511	38	0
12	0	0	1	0	516	591	0	514	38	0
13	0	0	1	0	517	771	0	516	38	0
14	0	0	1	0	516	724	0	515	38	0
15	0	0	1	0	521	444	0	514	38	0
0	0	0	1	0	516	411	0	516	38	0
1	0	0	1	0	511	470	0	514	38	0
2	0	0	1	0	515	481	0	515	38	0
3	0	0	1	0	505	507	0	512	38	0
4	0	0	1	0	519	488	0	512	38	0
5	0	0	1	0	513	494	0	512	38	0
6	0	0	1	0	516	487	0	513	38	0
7	0	0	1	0	520	530	0	511	38	0
8	0	0	1	0	516	496	0	514	38	0
9	0	0	1	0	519	510	0	508	38	0
10	0	0	1	0	517	509	0	519	38	0
11	0	0	1	0	515	525	0	511	38	0
12	0	0	1	0	514	514	0	512	38	0
13	0	0	1	0	514	555	0	513	38	0
14	0	0	1	0	514	535	0	510	38	0
15	0	0	1	0	522	563	0	512	38	0
0	0	0	1	0	515	560	0	513	38	0
1	0	0	1	0	515	584	0	512	38	0
2	0	0	1	0	513	563	0	515	38	0
3	0	0	1	0	516	604	0	517	38	0
4	0	0	1	0	516	588	0	514	38	0
5	0	0	1	0	520	583	0	515	38	0
6	0	0	1	0	523	544	0	507	38	0
7	0	0	1	0	518	538	0	505	38	0
8	0	0	1	0	517	507	0	513	38	0
9	0	0	1	0	512	494	0	515	38	0
10	0	0	1	0	515	462	0	515	38	0
11	0	0	1	0	517	460	0	510	38	0
12	0	0	1	0	516	419	0	507	38	0
13	0	0	1	0	513	460	0	509	38	0
14	0	0	1	0	510	450	0	520	38	0
15	0	0	1	0	519	463	0	512	38	0
0	0	0	1	0	511	444	0	504	38	0
1	0	0	1	0	515	481	0	509	38	0
2	0	0	1	0	515	462	0	510	38	0
3	0	0	1	0	507	471	0	513	38	0
4	0	0	1	0	509	470	0	515	38	0
5	0	0	1	0	523	487	0	511	38	0
6	0	0	1	0	515	480	0	507	38	0
7	0	0	1	0	511	523	0	508	38	0
8	0	0	1	0	510	496	0	510	38	0
9	0	0	1	0	509	509	0	513	38	0
10	0	0	1	0	511	511	0	514	38	0
11	0	0	1	0	518	501	0	515	38	0
12	0	0	1	0	517	504	0	517	38	0
13	0	0	1	0	513	532	0	510	38	0
14	0	0	1	0	513	497	0	507	38	0
15	0	0	1	0	511	506	0	515	38	0
0	0	0	1	0	512	515	0	520	38	0
1	0	0	1	0	510	544	0	516	38	0
2	0	0	1	0	516	530	0	518	38	0
3	0	0	1	0	512	524	0	515	38	0
4	0	0	1	0	518	514	0	519	38	0
5	0	0	1	0	510	536	0	518	38	0
6	0	0	1	0	516	511	0	514	38	0
7	0	0	1	0	516	543	0	520	38	0
8	0	0	1	0	516	521	0	518	38	0
9	0	0	1	0	511	522	0	515	38	0
10	0	0	1	0	520	526	0	516	38	0
11	0	0	1	0	516	520	0	517	38	0
12	0	0	1	0	523	497	0	517	38	0
13	0	0	1	0	517	515	0	512	38	0
14	0	0	1	0	516	496	0	518	38	0
15	0	0	1	0	512	519	0	517	38	0
0	0	0	1	0	510	523	0	516	38	0
1	0	0	1	0	518	477	0	520	38	0
2	0	0	1	0	512	456	0	523	38	0
3	0	0	1	0	513	639	0	515	38	0
4	0	0	1	0	512	798	0	517	38	0
5	0	0	1	0	508	767	0	510	38	0
6	0	0	1	0	518	441	0	508	38	0
7	0	0	1	0	513	409	0	514	38	0
8	0	0	1	0	522	444	0	520	38	0
9	0	0	1	0	512	495	0	518	38	0
10	0	0	1	0	520	473	0	511	38	0
11	0	0	1	0	517	483	0	513	38	0
12	0	0	1	0	515	488	0	509	38	0
13	0	0	1	0	508	520	0	511	38	0
14	0	0	1	0	513	502	0	510	38	0
15	0	0	1	0	517	536	0	519	38	0
0	0	0	1	0	516	514	0	517	38	0
1	0	0	1	0	513	510	0	514	38	0
2	0	0	1	0	512	502	0	510	38	0
3	0	0	1	0	515	535	0	519	38	0
4	0	0	1	0	516	527	0	511	38	0
5	0	0	1	0	513	540	0	519	38	0
6	0	0	1	0	523	566	0	521	38	0
7	0	0	1	0	514	578	0	516	38	0
8	0	0	1	0	520	569	0	511	38	0
9	0	0	1	0	510	600	0	528	38	0
10	0	0	1	0	519	566	0	515	38	0
11	0	0	1	0	522	590	0	516	38	0
12	0	0	1	0	507	580	0	518	38	0
13	0	0	1	0	522	587	0	523	38	0
14	0	0	1	0	514	547	0	516	38	0
15	0	0	1	0	523	511	0	527	38	0
0	0	0	1	0	516	473	0	517	38	0
1	0	0	1	0	511	488	0	514	38	0
2	0	0	1	0	512	419	0	515	38	0
3	0	0	1	0	511	449	0	516	38	0
4	0	0	1	0	517	434	0	513	38	0
5	0	0	1	0	517	460	0	513	38	0
6	0	0	1	0	511	456	0	518	38	0
7	0	0	1	0	512	470	0	518	38	0
8	0	0	1	0	515	468	0	515	38	0
9	0	0	1	0	512	506	0	512	38	0
10	0	0	1	0	513	453	0	518	38	0
11	0	0	1	0	508	499	0	518	38	0
12	0	0	1	0	523	486	0	514	38	0
13	0	0	1	0	513	496	0	515	38	0
14	0	0	1	0	516	483	0	515	38	0
15	0	0	1	0	521	498	0	516	38	0
0	0	0	1	0	513	489	0	512	38	0
1	0	0	1	0	511	510	0	513	38	0
2	0	0	1	0	509	516	0	514	38	0
3	0	0	1	0	512	517	0	511	38	0
4	0	0	1	0	526	513	0	507	38	0
5	0	0	1	0	518	513	0	506	38	0
6	0	0	1	0	516	508	0	515	38	0
7	0	0	1	0	513	521	0	515	38	0
8	0	0	1	0	516	504	0	516	38	0
9	0	0	1	0	515	521	0	511	38	0
10	0	0	1	0	508	515	0	514	38	0
11	0	0	1	0	510	546	0	510	38	0
12	0	0	1	0	517	531	0	512	38	0
13	0	0	1	0	519	526	0	516	38	0
14	0	0	1	0	513	518	0	513	38	0
15	0	0	1	0	515	551	0	519	38	0
0	0	0	1	0	512	505	0	517	38	0
1	0	0	1	0	517	497	0	513	38	0
2	0	0	1	0	522	501	0	517	38	0
3	0	0	1	0	519	533	0	512	38	0
4	0	0	1	0	511	504	0	513	38	0
5	0	0	1	0	520	517	0	518	38	0
6	0	0	1	0	515	517	0	513	38	0
7	0	0	1	0	518	510	0	516	38	0
8	0	0	1	0	518	441	0	513	38	0
9	0	0	1	0	515	584	0	505	38	0
10	0	0	1	0	516	797	0	508	38	0
11	0	0	1	0	518	776	0	514	38	0
12	0	0	1	0	519	478	0	515	38	0
13	0	0	1	0	510	413	0	509	38	0
14	0	0	1	0	528	440	0	511	38	0
15	0	0	1	0	518	497	0	519	38	0
0	0	0	1	0	513	454	0	509	38	0
1	0	0	1	0	518	460	0	519	38	0
2	0	0	1	0	510	516	0	515	38	0
3	0	0	1	0	510	489	0	512	38	0
4	0	0	1	0	523	518	0	515	38	0
5	0	0	1	0	510	517	0	519	38	0
6	0	0	1	0	520	505	0	516	38	0
7	0	0	1	0	512	518	0	516	38	0
8	0	0	1	0	519	507	0	512	38	0
9	0	0	1	0	511	527	0	512	38	0
10	0	0	1	0	519	523	0	517	38	0
11	0	0	1	0	516	543	0	517	38	0
12	0	0	1	0	516	540	0	510	38	0
13	0	0	1	0	511	563	0	514	38	0
14	0	0	1	0	515	576	0	513	38	0
15	0	0	1	0	517	580	0	515	38	0
0	0	0	1	0	513	591	0	513	38	0
1	0	0	1	0	517	605	0	513	38	0
2	0	0	1	0	515	579	0	519	38	0
3	0	0	1	0	519	566	0	514	38	0
4	0	0	1	0	519	538	0	516	38	0
5	0	0	1	0	511	510	0	525	38	0
6	0	0	1	0	522	494	0	516	38	0
7	0	0	1	0	522	470	0	517	38	0
8	0	0	1	0	514	449	0	512	38	0
9	0	0	1	0	511	467	0	518	38	0
10	0	0	1	0	509	443	0	520	38	0
11	0	0	1	0	513	441	0	519	38	0
12	0	0	1	0	514	428	0	516	38	0
13	0	0	1	0	519	463	0	518	38	0
14	0	0	1	0	516	465	0	515	38	0
15	0	0	1	0	516	480	0	511	38	0
0	0	0	1	0	518	473	0	516	38	0
1	0	0	1	0	516	481	0	519	38	0
2	0	0	1	0	513	484	0	524	38	0
3	0	0	1	0	519	505	0	517	38	0
4	0	0	1	0	518	481	0	518	38	0
5	0	0	1	0	512	519	0	511	38	0
6	0	0	1	0	516	500	0	510	38	0
7	0	0	1	0	518	497	0	517	38	0
8	0	0	1	0	514	527	0	511	38	0
9	0	0	1	0	510	513	0	510	38	0
10	0	0	1	0	510	511	0	508	38	0
11	0	0	1	0	519	545	0	514	38	0
12	0	0	1	0	518	506	0	514	38	0
13	0	0	1	0	515	524	0	511	38	0
14	0	0	1	0	515	524	0	513	38	0
15	0	0	1	0	515	551	0	512	38	0
0	0	0	1	0	512	528	0	509	38	0
1	0	0	1	0	517	527	0	522	38	0
2	0	0	1	0	511	528	0	506	38	0
3	0	0	1	0	519	524	0	513	38	0
4	0	0	1	0	512	495	0	515	38	0
5	0	0	1	0	516	516	0	513	38	0
6	0	0	1	0	518	519	0	506	38	0
7	0	0	1	0	513	530	0	509	39	0
8	0	0	1	0	512	526	0	512	38	0
9	0	0	1	0	517	521	0	515	39	0
10	0	0	1	0	516	506	0	526	38	0
11	0	0	1	0	511	499	0	514	39	0
12	0	0	1	0	516	459	0	517	38	0
13	0	0	1	0	515	615	0	511	38	0
14	0	0	1	0	517	768	0	507	38	0
15	0	0	1	0	515	754	0	509	38	0
0	0	0	1	0	510	479	0	506	38	0
1	0	0	1	0	519	417	0	514	38	0
2	0	0	1	0	511	455	0	515	38	0
3	0	0	1	0	518	511	0	511	38	0
4	0	0	1	0	515	497	0	512	38	0
5	0	0	1	0	513	484	0	511	38	0
6	0	0	1	0	513	493	0	511	38	0
7	0	0	1	0	514	491	0	514	38	0
8	0	0	1	0	519	507	0	516	38	0
9	0	0	1	0	504	524	0	527	39	0
10	0	0	1	0	518	492	0	518	38	0
11	0	0	1	0	510	544	0	516	38	0
12	0	0	1	0	518	523	0	513	38	0
13	0	0	1	0	517	524	0	513	38	0
14	0	0	1	0	520	551	0	512	38	0
15	0	0	1	0	513	530	0	510	38	0
0	0	0	1	0	517	539	0	513	38	0
1	0	0	1	0	515	559	0	510	38	0
2	0	0	1	0	516	557	0	514	38	0
3	0	0	1	0	515	624	0	510	38	0
4	0	0	1	0	509	565	0	509	38	0
5	0	0	1	0	522	584	0	508	38	0
6	0	0	1	0	515	597	0	513	38	0
7	0	0	1	0	509	535	0	511	38	0
8	0	0	1	0	510	540	0	514	38	0
9	0	0	1	0	518	506	0	515	38	0
10	0	0	1	0	511	474	0	515	38	0
11	0	0	1	0	512	478	0	520	38	0
12	0	0	1	0	519	456	0	515	38	0
13	0	0	1	0	512	449	0	515	38	0
14	0	0	1	0	513	444	0	515	38	0
15	0	0	1	0	516	458	0	520	38	0
0	0	0	1	0	523	441	0	517	38	0
1	0	0	1	0	514	467	0	515	38	0
2	0	0	1	0	516	459	0	514	38	0
3	0	0	1	0	519	472	0	514	38	0
4	0	0	1	0	505	471	0	513	38	0
5	0	0	1	0	523	473	0	516	38	0
6	0	0	1	0	517	486	0	513	38	0
7	0	0	1	0	513	520	0	513	38	0
8	0	0	1	0	519	503	0	513	38	0
9	0	0	1	0	511	502	0	513	38	0
10	0	0	1	0	509	514	0	514	38	0
11	0	0	1	0	515	517	0	517	38	0
12	0	0	1	0	524	477	0	514	38	0
13	0	0	1	0	510	519	0	517	38	0
14	0	0	1	0	523	511	0	513	38	0
15	0	0	1	0	515	511	0	517	38	0
0	0	0	1	0	514	527	0	511	38	0
1	0	0	1	0	521	527	0	519	38	0
2	0	0	1	0	515	519	0	518	38	0
3	0	0	1	0	523	529	0	516	38	0
4	0	0	1	0	517	527	0	512	38	0
5	0	0	1	0	516	524	0	512	38	0
6	0	0	1	0	517	541	0	514	38	0
7	0	0	1	0	517	519	0	518	38	0
8	0	0	1	0	511	513	0	512	38	0
9	0	0	1	0	513	508	0	513	38	0
10	0	0	1	0	515	500	0	518	38	0
11	0	0	1	0	510	496	0	513	38	0
12	0	0	1	0	511	505	0	515	38	0
13	0	0	1	0	516	526	0	513	38	0
14	0	0	1	0	521	524	0	513	38	0
15	0	0	1	0	513	527	0	510	38	0
0	0	0	1	0	511	464	0	509	38	0
1	0	0	1	0	522	536	0	514	38	0
2	0	0	1	0	513	689	0	515	38	0
3	0	0	1	0	516	854	0	514	38	0
4	0	0	1	0	513	592	0	511	38	0
5	0	0	1	0	515	402	0	517	38	0
6	0	0	1	0	514	406	0	511	38	0
7	0	0	1	0	516	493	0	516	38	0
8	0	0	1	0	509	496	0	513	38	0
9	0	0	1	0	519	492	0	511	38	0
10	0	0	1	0	519	490	0	510	38	0
11	0	0	1	0	518	495	0	518	38	0
12	0	0	1	0	516	509	0	518	38	0
13	0	0	1	0	526	500	0	513	38	0
14	0	0	1	0	520	516	0	513	38	0
15	0	0	1	0	511	517	0	517	38	0
0	0	0	1	0	519	521	0	510	38	0
1	0	0	1	0	518	513	0	511	38	0
2	0	0	1	0	510	540	0	510	38	0
3	0	0	1	0	519	519	0	507	38	0
4	0	0	1	0	519	532	0	505	38	0
5	0	0	1	0	515	571	0	512	38	0
6	0	0	1	0	522	547	0	515	38	0
7	0	0	1	0	517	555	0	511	38	0
8	0	0	1	0	518	563	0	515	38	0
9	0	0	1	0	518	587	0	511	38	0
10	0	0	1	0	510	604	0	517	38	0
11	0	0	1	0	510	563	0	510	38	0
12	0	0	1	0	513	544	0	515	38	0
13	0	0	1	0	516	510	0	512	38	0
14	0	0	1	0	518	506	0	511	38	0
15	0	0	1	0	514	476	0	509	38	0
0	0	0	1	0	512	454	0	516	38	0
1	0	0	1	0	521	440	0	511	38	0
2	0	0	1	0	516	417	0	514	38	0
3	0	0	1	0	513	454	0	508	39	0
4	0	0	1	0	515	455	0	509	38	0
5	0	0	1	0	514	471	0	504	39	0
6	0	0	1	0	518	466	0	508	39	0
7	0	0	1	0	510	474	0	517	38	0
8	0	0	1	0	511	483	0	517	38	0
9	0	0	1	0	512	472	0	521	38	0
10	0	0	1	0	514	480	0	519	38	0
11	0	0	1	0	514	495	0	513	38	0
12	0	0	1	0	519	478	0	509	38	0
13	0	0	1	0	510	509	0	512	38	0
14	0	0	1	0	520	505	0	517	38	0
15	0	0	1	0	513	513	0	518	38	0
0	0	0	1	0	518	519	0	518	38	0
1	0	0	1	0	507	521	0	515	38	0
2	0	0	1	0	521	507	0	511	38	0
3	0	0	1	0	516	520	0	509	38	0
4	0	0	1	0	514	504	0	509	38	0
5	0	0	1	0	514	506	0	507	38	0
6	0	0	1	0	511	507	0	519	38	0
7	0	0	1	0	517	531	0	511	38	0
8	0	0	1	0	521	547	0	512	38	0
9	0	0	1	0	516	546	0	510	38	0
10	0	0	1	0	516	532	0	514	38	0
11	0	0	1	0	513	521	0	515	38	0
12	0	0	1	0	514	526	0	514	38	0
13	0	0	1	0	521	523	0	516	38	0
14	0	0	1	0	513	527	0	516	38	0
15	0	0	1	0	518	504	0	513	38	0
0	0	0	1	0	507	513	0	512	38	0
1	0	0	1	0	512	524	0	512	39	0
2	0	0	1	0	513	506	0	515	38	0
3	0	0	1	0	511	511	0	510	39	0
4	0	0	1	0	517	517	0	517	38	0
5	0	0	1	0	519	525	0	511	39	0
6	0	0	1	0	516	514	0	513	38	0
7	0	0	1	0	515	472	0	516	38	0
8	0	0	1	0	515	470	0	512	38	0
9	0	0	1	0	521	625	0	516	38	0
10	0	0	1	0	516	810	0	511	38	0
11	0	0	1	0	519	743	0	506	38	0
12	0	0	1	0	510	451	0	510	38	0
13	0	0	1	0	511	403	0	508	38	0
14	0	0	1	0	510	465	0	510	38	0
15	0	0	1	0	510	485	0	515	38	0
0	0	0	1	0	511	476	0	506	38	0
1	0	0	1	0	516	487	0	515	38	0
2	0	0	1	0	521	498	0	514	38	0
3	0	0	1	0	518	513	0	514	38	0
4	0	0	1	0	516	494	0	514	38	0
5	0	0	1	0	508	499	0	508	38	0
6	0	0	1	0	517	518	0	506	38	0
7	0	0	1	0	506	516	0	513	38	0
8	0	0	1	0	514	534	0	512	38	0
9	0	0	1	0	517	521	0	509	38	0
10	0	0	1	0	515	525	0	511	38	0
11	0	0	1	0	519	548	0	518	38	0
12	0	0	1	0	517	558	0	510	38	0
13	0	0	1	0	520	556	0	504	38	0
14	0	0	1	0	518	598	0	508	38	0
15	0	0	1	0	515	572	0	506	38	0
0	0	0	1	0	510	589	0	513	38	0
1	0	0	1	0	511	601	0	509	38	0
2	0	0	1	0	518	606	0	516	38	0
3	0	0	1	0	514	553	0	512	38	0
4	0	0	1	0	517	554	0	515	38	0
5	0	0	1	0	512	507	0	503	38	0
6	0	0	1	0	516	471	0	511	38	0
7	0	0	1	0	518	483	0	512	38	0
8	0	0	1	0	511	441	0	506	38	0
9	0	0	1	0	520	474	0	515	38	0
10	0	0	1	0	510	445	0	515	38	0
11	0	0	1	0	519	459	0	518	38	0
12	0	0	1	0	513	446	0	509	38	0
13	0	0	1	0	518	467	0	511	38	0
14	0	0	1	0	518	468	0	513	38	0
15	0	0	1	0	512	477	0	515	38	0
0	0	0	1	0	517	481	0	515	38	0
1	0	0	1	0	514	475	0	516	38	0
2	0	0	1	0	512	472	0	518	38	0
3	0	0	1	0	517	500	0	511	38	0
4	0	0	1	0	517	479	0	512	38	0
5	0	0	1	0	514	493	0	511	38	0
6	0	0	1	0	512	531	0	516	38	0
7	0	0	1	0	522	522	0	511	38	0
8	0	0	1	0	513	495	0	509	38	0
9	0	0	1	0	516	519	0	511	38	0
10	0	0	1	0	516	505	0	514	38	0
11	0	0	1	0	518	521	0	512	38	0
12	0	0	1	0	513	507	0	516	38	0
13	0	0	1	0	515	507	0	512	38	0
14	0	0	1	0	522	542	0	512	38	0
15	0	0	1	0	510	516	0	513	38	0
0	0	0	1	0	513	521	0	516	38	0
1	0	0	1	0	518	515	0	512	38	0
2	0	0	1	0	513	535	0	520	38	0
3	0	0	1	0	517	528	0	519	38	0
4	0	0	1	0	508	524	0	519	38	0
5	0	0	1	0	520	515	0	518	38	0
6	0	0	1	0	515	532	0	519	38	0
7	0	0	1	0	520	532	0	519	38	0
8	0	0	1	0	513	538	0	514	38	0
9	0	0	1	0	520	500	0	517	38	0
10	0	0	1	0	517	527	0	518	38	0
11	0	0	1	0	516	512	0	518	39	0
12	0	0	1	0	515	499	0	520	38	0
13	0	0	1	0	513	526	0	521	38	0
14	0	0	1	0	513	519	0	512	38	0
15	0	0	1	0	513	514	0	513	38	0
0	0	0	1	0	526	512	0	515	38	0
1	0	0	1	0	516	506	0	512	38	0
2	0	0	1	0	518	468	0	515	38	0
3	0	0	1	0	512	566	0	515	38	0
4	0	0	1	0	519	755	0	513	38	0
5	0	0	1	0	520	795	0	506	38	0
6	0	0	1	0	518	529	0	512	38	0
7	0	0	1	0	519	407	0	517	38	0
8	0	0	1	0	518	448	0	506	38	0
9	0	0	1	0	515	485	0	511	38	0
10	0	0	1	0	515	497	0	510	38	0
11	0	0	1	0	519	486	0	512	38	0
12	0	0	1	0	518	479	0	514	38	0
13	0	0	1	0	519	494	0	517	38	0
14	0	0	1	0	508	497	0	514	38	0
15	0	0	1	0	516	507	0	513	38	0
0	0	0	1	0	514	512	0	515	38	0
1	0	0	1	0	518	517	0	509	38	0
2	0	0	1	0	515	515	0	505	38	0
3	0	0	1	0	527	504	0	516	38	0
4	0	0	1	0	524	558	0	503	38	0
5	0	0	1	0	515	529	0	508	38	0
6	0	0	1	0	513	531	0	510	38	0
7	0	0	1	0	510	563	0	517	38	0
8	0	0	1	0	517	578	0	510	38	0
9	0	0	1	0	517	571	0	512	38	0
10	0	0	1	0	515	591	0	519	38	0
11	0	0	1	0	515	586	0	514	38	0
12	0	0	1	0	514	588	0	511	38	0
13	0	0	1	0	521	572	0	509	38	0
14	0	0	1	0	525	568	0	508	38	0
15	0	0	1	0	514	528	0	512	38	0
0	0	0	1	0	514	470	0	514	38	0
1	0	0	1	0	519	465	0	515	38	0
2	0	0	1	0	519	446	0	512	38	0
3	0	0	1	0	511	443	0	509	38	0
4	0	0	1	0	520	457	0	518	38	0
5	0	0	1	0	516	464	0	519	38	0
6	0	0	1	0	507	465	0	527	38	0
7	0	0	1	0	518	442	0	518	38	0
8	0	0	1	0	515	453	0	514	38	0
9	0	0	1	0	519	505	0	510	38	0
10	0	0	1	0	514	467	0	513	38	0
11	0	0	1	0	511	474	0	515	38	0
12	0	0	1	0	515	484	0	515	38	0
13	0	0	1	0	519	496	0	504	38	0
14	0	0	1	0	511	478	0	510	38	0
15	0	0	1	0	513	507	0	518	38	0
0	0	0	1	0	515	520	0	515	38	0
1	0	0	1	0	514	502	0	511	38	0
2	0	0	1	0	517	530	0	514	38	0
3	0	0	1	0	515	495	0	512	38	0
4	0	0	1	0	511	527	0	512	38	0
5	0	0	1	0	520	498	0	514	38	0
6	0	0	1	0	515	492	0	507	38	0
7	0	0	1	0	521	507	0	512	38	0
8	0	0	1	0	514	519	0	510	38	0
9	0	0	1	0	519	536	0	511	38	0
10	0	0	1	0	526	510	0	508	38	0
11	0	0	1	0	518	533	0	510	38	0
12	0	0	1	0	515	514	0	514	38	0
13	0	0	1	0	516	521	0	516	38	0
14	0	0	1	0	521	543	0	507	38	0
15	0	0	1	0	516	518	0	509	38	0
0	0	0	1	0	516	517	0	508	38	0
1	0	0	1	0	519	511	0	507	38	0
2	0	0	1	0	517	515	0	515	38	0
3	0	0	1	0	518	527	0	514	38	0
4	0	0	1	0	515	543	0	516	38	0
5	0	0	1	0	515	514	0	515	38	0
6	0	0	1	0	521	499	0	517	38	0
7	0	0	1	0	515	515	0	518	38	0
8	0	0	1	0	512	503	0	510	38	0
9	0	0	1	0	514	467	0	505	38	0
10	0	0	1	0	511	501	0	506	38	0
11	0	0	1	0	513	639	0	529	38	0
12	0	0	1	0	513	831	0	515	38	0
13	0	0	1	0	514	668	0	530	38	0
14	0	0	1	0	516	420	0	515	38	0
15	0	0	1	0	514	425	0	508	38	0
0	0	0	1	0	515	509	0	512	38	0
1	0	0	1	0	513	461	0	510	38	0
2	0	0	1	0	527	493	0	518	38	0
3	0	0	1	0	511	486	0	513	38	0
4	0	0	1	0	519	482	0	516	38	0
5	0	0	1	0	517	526	0	512	38	0
6	0	0	1	0	520	501	0	511	38	0
7	0	0	1	0	517	528	0	513	38	0
8	0	0	1	0	518	508	0	516	38	0
9	0	0	1	0	515	518	0	514	38	0
10	0	0	1	0	511	516	0	509	38	0
11	0	0	1	0	515	520	0	512	38	0
12	0	0	1	0	510	553	0	512	38	0
13	0	0	1	0	514	543	0	517	38	0
14	0	0	1	0	519	545	0	519	38	0
15	0	0	1	0	514	565	0	512	38	0
0	0	0	1	0	517	601	0	514	38	0
1	0	0	1	0	508	579	0	519	38	0
2	0	0	1	0	516	590	0	515	38	0
3	0	0	1	0	516	582	0	509	38	0
4	0	0	1	0	516	591	0	517	38	0
5	0	0	1	0	514	560	0	523	38	0
6	0	0	1	0	518	532	0	514	38	0
7	0	0	1	0	511	512	0	508	38	0
8	0	0	1	0	519	461	0	516	38	0
9	0	0	1	0	519	457	0	516	38	0
10	0	0	1	0	510	462	0	513	38	0
11	0	0	1	0	519	446	0	515	38	0
12	0	0	1	0	518	443	0	512	38	0
13	0	0	1	0	515	447	0	514	38	0
14	0	0	1	0	517	453	0	513	38	0
15	0	0	1	0	514	455	0	509	38	0
0	0	0	1	0	526	460	0	512	38	0
1	0	0	1	0	513	475	0	515	38	0
2	0	0	1	0	516	480	0	518	38	0
3	0	0	1	0	518	463	0	511	38	0
4	0	0	1	0	519	501	0	510	38	0
5	0	0	1	0	520	496	0	513	38	0
6	0	0	1	0	514	503	0	509	38	0
7	0	0	1	0	511	489	0	522	38	0
8	0	0	1	0	521	508	0	515	38	0
9	0	0	1	0	516	489	0	517	38	0
10	0	0	1	0	515	508	0	520	38	0
11	0	0	1	0	511	521	0	513	38	0
12	0	0	1	0	521	527	0	516	38	0
13	0	0	1	0	514	507	0	515	38	0
14	0	0	1	0	517	514	0	512	38	0
15	0	0	1	0	517	500	0	517	38	0
0	0	0	1	0	522	550	0	519	38	0
1	0	0	1	0	519	512	0	512	38	0
2	0	0	1	0	512	508	0	519	38	0
3	0	0	1	0	519	538	0	517	38	0
4	0	0	1	0	516	535	0	518	38	0
5	0	0	1	0	518	509	0	517	38	0
6	0	0	1	0	519	522	0	511	38	0
7	0	0	1	0	516	535	0	517	38	0
8	0	0	1	0	518	541	0	513	38	0
9	0	0	1	0	518	519	0	510	38	0
10	0	0	1	0	510	510	0	511	38	0
11	0	0	1	0	518	527	0	511	38	0
12	0	0	1	0	517	500	0	514	38	0
13	0	0	1	0	511	497	0	510	38	0
14	0	0	1	0	515	502	0	514	38	0
15	0	0	1	0	515	499	0	513	38	0
